strategy,params,model,LROC,BWT,FWT,distance_metric,dataset
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.669818182,0.087777778,0.455555556,Neyman Chi Square,UNSW R
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.459272727,-0.059333333,0.278444444,Neyman Chi Square,UNSW R
Naive,,IsolationForest(random_state=0),0.604909091,-0.018888889,0.332888889,Neyman Chi Square,UNSW R
Naive,,COPOD(contamination=0.01_n_jobs=1),0.579272727,0.118,0.191555556,Neyman Chi Square,UNSW R
Naive,,AutoEncoder,0.829272727,-0.046666667,0.498222222,Neyman Chi Square,UNSW R
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.620545455,-0.088444444,0.470444444,Neyman Chi Square,UNSW R
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.748545455,0.084888889,0.370666667,Neyman Chi Square,UNSW R
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.686545455,0.039777778,0.434888889,Neyman Chi Square,UNSW R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.561090909,0.102,0.196666667,Neyman Chi Square,UNSW R
Replay,budget=0.2_compact_True,AutoEncoder,0.684909091,0.030444444,0.412888889,Neyman Chi Square,UNSW R
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.727090909,0.081777778,0.489333333,Neyman Chi Square,UNSW R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.822,0.101,0.551,Neyman Chi Square,Wind A
Cumulative,,IsolationForest(random_state=0),0.737333333,0.088,0.628,Neyman Chi Square,Wind A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.885333333,-0.014,0.895,Neyman Chi Square,Wind A
Cumulative,,AutoEncoder,0.873333333,0.049,0.739,Neyman Chi Square,Wind A
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.688666667,0.053,0.496,Neyman Chi Square,Wind A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.810666667,0.084,0.551,Neyman Chi Square,Wind A
Naive,,IsolationForest(random_state=0),0.722666667,0.063,0.628,Neyman Chi Square,Wind A
Naive,,COPOD(contamination=0.01_n_jobs=1),0.887333333,-0.012,0.895,Neyman Chi Square,Wind A
Naive,,AutoEncoder,0.870666667,0.047,0.614,Neyman Chi Square,Wind A
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.686666667,0.045,0.496,Neyman Chi Square,Wind A
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.822,0.101,0.551,Neyman Chi Square,Wind A
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.737333333,0.088,0.628,Neyman Chi Square,Wind A
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.885333333,-0.014,0.895,Neyman Chi Square,Wind A
Replay,budget=0.2_compact_True,AutoEncoder,0.818,0.083,0.614,Neyman Chi Square,Wind A
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.688666667,0.053,0.496,Neyman Chi Square,Wind A
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.87,0.063,0.667,Neyman Chi Square,Wind C
Cumulative,,IsolationForest(random_state=0),0.773333333,0.078,0.664,Neyman Chi Square,Wind C
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.888,0.002,0.894,Neyman Chi Square,Wind C
Cumulative,,AutoEncoder,0.89,0.018,0.762,Neyman Chi Square,Wind C
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.686,0.054,0.5,Neyman Chi Square,Wind C
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.858666667,0.046,0.667,Neyman Chi Square,Wind C
Naive,,IsolationForest(random_state=0),0.766666667,0.065,0.664,Neyman Chi Square,Wind C
Naive,,COPOD(contamination=0.01_n_jobs=1),0.884666667,-0.002,0.894,Neyman Chi Square,Wind C
Naive,,AutoEncoder,0.853333333,0.008,0.581,Neyman Chi Square,Wind C
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.682666667,0.044,0.5,Neyman Chi Square,Wind C
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.87,0.063,0.667,Neyman Chi Square,Wind C
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.773333333,0.078,0.664,Neyman Chi Square,Wind C
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.888,0.002,0.894,Neyman Chi Square,Wind C
Replay,budget=0.2_compact_True,AutoEncoder,0.874,0.037,0.831,Neyman Chi Square,Wind C
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.686,0.054,0.5,Neyman Chi Square,Wind C
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.781333333,0.113,0.594,Neyman Chi Square,Wind R
Cumulative,,IsolationForest(random_state=0),0.679333333,0.103,0.618,Neyman Chi Square,Wind R
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.852666667,0.004,0.889,Neyman Chi Square,Wind R
Cumulative,,AutoEncoder,0.796666667,0.09,0.603,Neyman Chi Square,Wind R
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.687333333,0.052,0.496,Neyman Chi Square,Wind R
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.761333333,0.083,0.594,Neyman Chi Square,Wind R
Naive,,IsolationForest(random_state=0),0.675333333,0.096,0.618,Neyman Chi Square,Wind R
Naive,,COPOD(contamination=0.01_n_jobs=1),0.855333333,0.009,0.889,Neyman Chi Square,Wind R
Naive,,AutoEncoder,0.745333333,0.031,0.624,Neyman Chi Square,Wind R
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.684666667,0.044,0.496,Neyman Chi Square,Wind R
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.781333333,0.113,0.594,Neyman Chi Square,Wind R
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.679333333,0.103,0.618,Neyman Chi Square,Wind R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.852666667,0.004,0.889,Neyman Chi Square,Wind R
Replay,budget=0.2_compact_True,AutoEncoder,0.834,0.072,0.723,Neyman Chi Square,Wind R
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.687333333,0.052,0.496,Neyman Chi Square,Wind R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.838727273,0.139111111,0.648444444,Nonintersection,Energy A
Cumulative,,IsolationForest(random_state=0),0.705818182,0.003111111,0.549333333,Nonintersection,Energy A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.858727273,-0.026666667,0.842,Nonintersection,Energy A
Cumulative,,AutoEncoder,0.810545455,0.102222222,0.697777778,Nonintersection,Energy A
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.686363636,0.002666667,0.578888889,Nonintersection,Energy A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.746363636,0.088444444,0.633111111,Nonintersection,Energy A
Naive,,IsolationForest(random_state=0),0.59,-0.111777778,0.567111111,Nonintersection,Energy A
Naive,,COPOD(contamination=0.01_n_jobs=1),0.867454545,-0.020222222,0.866666667,Nonintersection,Energy A
Naive,,AutoEncoder,0.744,0.041555556,0.702666667,Nonintersection,Energy A
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.659090909,-0.018222222,0.560666667,Nonintersection,Energy A
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.832545455,0.137777778,0.641111111,Nonintersection,Energy A
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.675272727,-0.025555556,0.573777778,Nonintersection,Energy A
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.907454545,-0.018222222,0.893555556,Nonintersection,Energy A
Replay,budget=0.2_compact_True,AutoEncoder,0.788,0.104666667,0.689333333,Nonintersection,Energy A
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.694181818,-0.004666667,0.603777778,Nonintersection,Energy A
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.841090909,0.110222222,0.788444444,Nonintersection,Energy C
Cumulative,,IsolationForest(random_state=0),0.773636364,0.03,0.617555556,Nonintersection,Energy C
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.870909091,-0.006888889,0.884222222,Nonintersection,Energy C
Cumulative,,AutoEncoder,0.854545455,0.045111111,0.807777778,Nonintersection,Energy C
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.683818182,0.012444444,0.592666667,Nonintersection,Energy C
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.770181818,0.065777778,0.776222222,Nonintersection,Energy C
Naive,,IsolationForest(random_state=0),0.684,-0.070888889,0.626222222,Nonintersection,Energy C
Naive,,COPOD(contamination=0.01_n_jobs=1),0.869818182,-0.009555556,0.900666667,Nonintersection,Energy C
Naive,,AutoEncoder,0.819454545,0.015555556,0.842,Nonintersection,Energy C
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.672363636,0.004666667,0.583111111,Nonintersection,Energy C
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.839272727,0.098666667,0.795333333,Nonintersection,Energy C
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.759090909,0.018444444,0.620444444,Nonintersection,Energy C
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.888727273,-0.002666667,0.916222222,Nonintersection,Energy C
Replay,budget=0.2_compact_True,AutoEncoder,0.875454545,0.064888889,0.841777778,Nonintersection,Energy C
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.714909091,0.016222222,0.627111111,Nonintersection,Energy C
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.799818182,0.160888889,0.647777778,Nonintersection,Energy R
Cumulative,,IsolationForest(random_state=0),0.726545455,-0.002888889,0.511555556,Nonintersection,Energy R
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.869090909,-0.005333333,0.836444444,Nonintersection,Energy R
Cumulative,,AutoEncoder,0.777454545,0.170666667,0.636888889,Nonintersection,Energy R
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.694363636,0.036222222,0.570666667,Nonintersection,Energy R
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.685272727,0.134666667,0.637555556,Nonintersection,Energy R
Naive,,IsolationForest(random_state=0),0.620545455,-0.126888889,0.533111111,Nonintersection,Energy R
Naive,,COPOD(contamination=0.01_n_jobs=1),0.902545455,0.001777778,0.864888889,Nonintersection,Energy R
Naive,,AutoEncoder,0.718909091,0.108888889,0.661111111,Nonintersection,Energy R
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.690545455,0.027555556,0.550888889,Nonintersection,Energy R
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.791454545,0.158,0.641777778,Nonintersection,Energy R
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.698181818,-0.023555556,0.508444444,Nonintersection,Energy R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.92,-0.005333333,0.884222222,Nonintersection,Energy R
Replay,budget=0.2_compact_True,AutoEncoder,0.813636364,0.140444444,0.673111111,Nonintersection,Energy R
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.714363636,0.043777778,0.59,Nonintersection,Energy R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.851857143,0.334789474,0.225421053,Nonintersection,NSLKDD A
Cumulative,,IsolationForest(random_state=0),0.942190476,-0.003421053,0.903631579,Nonintersection,NSLKDD A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.918285714,0.042894737,0.828105263,Nonintersection,NSLKDD A
Cumulative,,AutoEncoder,0.954666667,0.070631579,0.842894737,Nonintersection,NSLKDD A
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.718333333,0.009684211,0.665157895,Nonintersection,NSLKDD A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.691,-0.111052632,0.556315789,Nonintersection,NSLKDD A
Naive,,IsolationForest(random_state=0),0.785714286,-0.088157895,0.758052632,Nonintersection,NSLKDD A
Naive,,COPOD(contamination=0.01_n_jobs=1),0.718666667,-0.096578947,0.716315789,Nonintersection,NSLKDD A
Naive,,AutoEncoder,0.789142857,-0.146684211,0.854473684,Nonintersection,NSLKDD A
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.719714286,-0.018315789,0.625315789,Nonintersection,NSLKDD A
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.840238095,0.359157895,0.217631579,Nonintersection,NSLKDD A
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.941666667,-0.009894737,0.901421053,Nonintersection,NSLKDD A
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.882857143,0.057842105,0.748368421,Nonintersection,NSLKDD A
Replay,budget=0.2_compact_True,AutoEncoder,0.952,0.051736842,0.868578947,Nonintersection,NSLKDD A
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.795904762,-0.046684211,0.786631579,Nonintersection,NSLKDD A
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.855666667,0.211526316,0.344631579,Nonintersection,NSLKDD C
Cumulative,,IsolationForest(random_state=0),0.848428571,-0.008736842,0.893578947,Nonintersection,NSLKDD C
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.780857143,0.052894737,0.734210526,Nonintersection,NSLKDD C
Cumulative,,AutoEncoder,0.869,0.002631579,0.919368421,Nonintersection,NSLKDD C
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.670285714,-0.031526316,0.683210526,Nonintersection,NSLKDD C
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.622714286,-0.101052632,0.605,Nonintersection,NSLKDD C
Naive,,IsolationForest(random_state=0),0.622428571,-0.127578947,0.747421053,Nonintersection,NSLKDD C
Naive,,COPOD(contamination=0.01_n_jobs=1),0.498619048,-0.080526316,0.459157895,Nonintersection,NSLKDD C
Naive,,AutoEncoder,0.554380952,-0.177210526,0.808526316,Nonintersection,NSLKDD C
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.61,-0.115,0.638263158,Nonintersection,NSLKDD C
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.858190476,0.207421053,0.381,Nonintersection,NSLKDD C
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.843809524,0.014631579,0.890368421,Nonintersection,NSLKDD C
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.690857143,0.059631579,0.573157895,Nonintersection,NSLKDD C
Replay,budget=0.2_compact_True,AutoEncoder,0.842190476,-0.032736842,0.922578947,Nonintersection,NSLKDD C
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.712428571,-0.086368421,0.810315789,Nonintersection,NSLKDD C
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.880238095,0.173105263,0.390421053,Nonintersection,NSLKDD R
Cumulative,,IsolationForest(random_state=0),0.808095238,-0.034315789,0.804631579,Nonintersection,NSLKDD R
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.718619048,-0.002052632,0.602736842,Nonintersection,NSLKDD R
Cumulative,,AutoEncoder,0.883809524,-0.004,0.720631579,Nonintersection,NSLKDD R
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.708142857,0.005263158,0.630052632,Nonintersection,NSLKDD R
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.63052381,-0.181157895,0.537105263,Nonintersection,NSLKDD R
Naive,,IsolationForest(random_state=0),0.686285714,-0.196210526,0.681736842,Nonintersection,NSLKDD R
Naive,,COPOD(contamination=0.01_n_jobs=1),0.492619048,-0.064947368,0.394842105,Nonintersection,NSLKDD R
Naive,,AutoEncoder,0.662666667,-0.289,0.717894737,Nonintersection,NSLKDD R
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.665571429,-0.200736842,0.630368421,Nonintersection,NSLKDD R
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.869380952,0.214526316,0.392473684,Nonintersection,NSLKDD R
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.803904762,-0.046631579,0.807578947,Nonintersection,NSLKDD R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.639238095,0.024052632,0.502368421,Nonintersection,NSLKDD R
Replay,budget=0.2_compact_True,AutoEncoder,0.878761905,-0.018894737,0.754473684,Nonintersection,NSLKDD R
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.764380952,-0.109789474,0.722,Nonintersection,NSLKDD R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.778181818,0.305111111,0.332222222,Nonintersection,UNSW A
Cumulative,,IsolationForest(random_state=0),0.470727273,0.090222222,0.341777778,Nonintersection,UNSW A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.514545455,0.020222222,0.379333333,Nonintersection,UNSW A
Cumulative,,AutoEncoder,0.545454545,0.122666667,0.318444444,Nonintersection,UNSW A
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.510545455,0.029333333,0.466888889,Nonintersection,UNSW A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.618727273,0.055555556,0.438444444,Nonintersection,UNSW A
Naive,,IsolationForest(random_state=0),0.491636364,-0.140888889,0.459777778,Nonintersection,UNSW A
Naive,,COPOD(contamination=0.01_n_jobs=1),0.569272727,-0.046888889,0.412222222,Nonintersection,UNSW A
Naive,,AutoEncoder,0.63,-0.013111111,0.464444444,Nonintersection,UNSW A
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.521272727,-0.075555556,0.473333333,Nonintersection,UNSW A
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.724181818,0.276666667,0.298888889,Nonintersection,UNSW A
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.493818182,0.048888889,0.363111111,Nonintersection,UNSW A
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.548727273,-0.007111111,0.401777778,Nonintersection,UNSW A
Replay,budget=0.2_compact_True,AutoEncoder,0.526,0.156444444,0.31,Nonintersection,UNSW A
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.508727273,0.045555556,0.470222222,Nonintersection,UNSW A
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.783272727,0.291333333,0.186888889,Nonintersection,UNSW C
Cumulative,,IsolationForest(random_state=0),0.504909091,0.086,0.350888889,Nonintersection,UNSW C
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.413636364,0.081777778,0.263555556,Nonintersection,UNSW C
Cumulative,,AutoEncoder,0.573818182,0.187333333,0.251777778,Nonintersection,UNSW C
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.542545455,0.100222222,0.545111111,Nonintersection,UNSW C
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.695090909,0.068,0.390666667,Nonintersection,UNSW C
Naive,,IsolationForest(random_state=0),0.470181818,-0.182222222,0.415111111,Nonintersection,UNSW C
Naive,,COPOD(contamination=0.01_n_jobs=1),0.244545455,-0.137333333,0.258222222,Nonintersection,UNSW C
Naive,,AutoEncoder,0.611090909,-0.099111111,0.426666667,Nonintersection,UNSW C
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.516545455,-0.016666667,0.502666667,Nonintersection,UNSW C
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.746909091,0.278222222,0.190888889,Nonintersection,UNSW C
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.527090909,0.025111111,0.384222222,Nonintersection,UNSW C
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.286,-0.026,0.236,Nonintersection,UNSW C
Replay,budget=0.2_compact_True,AutoEncoder,0.540545455,0.159555556,0.309333333,Nonintersection,UNSW C
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.548,0.126666667,0.567111111,Nonintersection,UNSW C
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.857090909,0.272888889,0.491777778,Nonintersection,UNSW R
Cumulative,,IsolationForest(random_state=0),0.681454545,0.128888889,0.436444444,Nonintersection,UNSW R
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.646909091,0.102444444,0.302666667,Nonintersection,UNSW R
Cumulative,,AutoEncoder,0.798,0.26,0.398444444,Nonintersection,UNSW R
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.679272727,0.082222222,0.482444444,Nonintersection,UNSW R
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.695454545,0.047333333,0.541777778,Nonintersection,UNSW R
Naive,,IsolationForest(random_state=0),0.632545455,-0.053777778,0.560666667,Nonintersection,UNSW R
Naive,,COPOD(contamination=0.01_n_jobs=1),0.454181818,-0.072888889,0.266666667,Nonintersection,UNSW R
Naive,,AutoEncoder,0.757636364,0.054666667,0.558666667,Nonintersection,UNSW R
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.588545455,-0.112666667,0.500444444,Nonintersection,UNSW R
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.821636364,0.285555556,0.410666667,Nonintersection,UNSW R
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.688181818,0.140888889,0.446666667,Nonintersection,UNSW R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.548909091,0.037111111,0.230888889,Nonintersection,UNSW R
Replay,budget=0.2_compact_True,AutoEncoder,0.804,0.163111111,0.456444444,Nonintersection,UNSW R
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.721090909,0.136222222,0.486444444,Nonintersection,UNSW R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.954666667,0.083,0.53,Nonintersection,Wind A
Cumulative,,IsolationForest(random_state=0),0.862,0.13,0.645,Nonintersection,Wind A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.900666667,-0.009,0.891,Nonintersection,Wind A
Cumulative,,AutoEncoder,0.929333333,0.07,0.636,Nonintersection,Wind A
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.747333333,-0.019,0.524,Nonintersection,Wind A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.743333333,-0.241,0.498,Nonintersection,Wind A
Naive,,IsolationForest(random_state=0),0.714666667,-0.066,0.678,Nonintersection,Wind A
Naive,,COPOD(contamination=0.01_n_jobs=1),0.916666667,0.001,0.899,Nonintersection,Wind A
Naive,,AutoEncoder,0.830666667,-0.038,0.637,Nonintersection,Wind A
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.664,-0.219,0.497,Nonintersection,Wind A
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.954,0.082,0.551,Nonintersection,Wind A
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.848,0.101,0.639,Nonintersection,Wind A
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.934666667,0.029,0.908,Nonintersection,Wind A
Replay,budget=0.2_compact_True,AutoEncoder,0.927333333,0.082,0.607,Nonintersection,Wind A
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.783333333,-0.021,0.525,Nonintersection,Wind A
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.954666667,0.056,0.625,Nonintersection,Wind C
Cumulative,,IsolationForest(random_state=0),0.883333333,0.087,0.711,Nonintersection,Wind C
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.91,0.008,0.898,Nonintersection,Wind C
Cumulative,,AutoEncoder,0.922,0.106,0.714,Nonintersection,Wind C
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.745333333,-0.019,0.534,Nonintersection,Wind C
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.736666667,-0.275,0.613,Nonintersection,Wind C
Naive,,IsolationForest(random_state=0),0.778666667,-0.016,0.703,Nonintersection,Wind C
Naive,,COPOD(contamination=0.01_n_jobs=1),0.904666667,-2.22E-17,0.887,Nonintersection,Wind C
Naive,,AutoEncoder,0.881333333,-0.066,0.815,Nonintersection,Wind C
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.632,-0.247,0.5,Nonintersection,Wind C
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.954666667,0.056,0.649,Nonintersection,Wind C
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.876,0.076,0.712,Nonintersection,Wind C
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.925333333,0.026,0.906,Nonintersection,Wind C
Replay,budget=0.2_compact_True,AutoEncoder,0.92,0.049,0.727,Nonintersection,Wind C
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.781333333,-0.026,0.537,Nonintersection,Wind C
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.944,0.082,0.564,Nonintersection,Wind R
Cumulative,,IsolationForest(random_state=0),0.83,0.113,0.659,Nonintersection,Wind R
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.880666667,-0.006,0.888,Nonintersection,Wind R
Cumulative,,AutoEncoder,0.933333333,0.034,0.569,Nonintersection,Wind R
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.742666667,-0.026,0.533,Nonintersection,Wind R
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.72,-0.26,0.513,Nonintersection,Wind R
Naive,,IsolationForest(random_state=0),0.688,-0.083,0.644,Nonintersection,Wind R
Naive,,COPOD(contamination=0.01_n_jobs=1),0.877333333,-0.028,0.879,Nonintersection,Wind R
Naive,,AutoEncoder,0.695333333,-0.189,0.505,Nonintersection,Wind R
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.629333333,-0.263,0.496,Nonintersection,Wind R
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.907333333,0.027,0.586,Nonintersection,Wind R
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.808,0.063,0.657,Nonintersection,Wind R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.907333333,0.026,0.895,Nonintersection,Wind R
Replay,budget=0.2_compact_True,AutoEncoder,0.874,0.078,0.618,Nonintersection,Wind R
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.770666667,-0.054,0.536,Nonintersection,Wind R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.959090909,0.053555556,0.617111111,Squared Chi Square,Energy A
Cumulative,,IsolationForest(random_state=0),0.753272727,-0.093777778,0.571333333,Squared Chi Square,Energy A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.869454545,-0.040444444,0.832444444,Squared Chi Square,Energy A
Cumulative,,AutoEncoder,0.908363636,0.005777778,0.662888889,Squared Chi Square,Energy A
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.724727273,-0.110444444,0.608444444,Squared Chi Square,Energy A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.674363636,-0.326222222,0.680444444,Squared Chi Square,Energy A
