strategy,params,model,LROC,BWT,FWT,distance_metric,dataset
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.5809090909090909,-0.1335555555555555,0.4684444444444444,Manhattan,UNSW R
Naive,,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.3685454545454545,-0.1393333333333333,0.3042222222222222,Manhattan,UNSW R
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.807818181818182,0.2895555555555555,0.3964444444444444,Manhattan,UNSW R
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.6812727272727273,0.1097777777777777,0.4404444444444444,Manhattan,UNSW R
Replay,budget=0.2_compact_True,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9267272727272728,0.3244444444444444,0.3822222222222222,Manhattan,UNSW R
Replay,budget=0.2_compact_True,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.675090909090909,0.1753333333333334,0.4215555555555555,Manhattan,UNSW R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.5418181818181818,0.0257777777777777,0.2233333333333333,Manhattan,UNSW R
Replay,budget=0.2_compact_True,AutoEncoder,0.8032727272727274,0.1697777777777777,0.4044444444444444,Manhattan,UNSW R
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.7212727272727273,0.1242222222222222,0.4822222222222222,Manhattan,UNSW R
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.2759999999999999,-0.1131111111111111,0.3226666666666666,Manhattan,UNSW R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.9546666666666668,0.0829999999999999,0.53,Manhattan,Wind A
Cumulative,,IsolationForest(random_state=0),0.862,0.13,0.6449999999999999,Manhattan,Wind A
Cumulative,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9546666666666668,0.096,0.528,Manhattan,Wind A
Cumulative,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8586666666666667,0.042,0.5589999999999999,Manhattan,Wind A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.9006666666666666,-0.0089999999999999,0.891,Manhattan,Wind A
Cumulative,,AutoEncoder,0.9393333333333334,0.0319999999999999,0.646,Manhattan,Wind A
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.7473333333333334,-0.019,0.524,Manhattan,Wind A
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.7426666666666667,0.0859999999999999,0.509,Manhattan,Wind A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.7393333333333333,-0.2449999999999999,0.498,Manhattan,Wind A
Naive,,IsolationForest(random_state=0),0.7266666666666666,-0.063,0.6779999999999999,Manhattan,Wind A
Naive,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.7626666666666666,-0.1969999999999999,0.484,Manhattan,Wind A
Naive,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.6739999999999999,-0.2159999999999999,0.576,Manhattan,Wind A
Naive,,COPOD(contamination=0.01_n_jobs=1),0.896,-0.0309999999999999,0.899,Manhattan,Wind A
Naive,,AutoEncoder,0.7126666666666667,-0.255,0.622,Manhattan,Wind A
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.6293333333333333,-0.257,0.497,Manhattan,Wind A
Naive,,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.7753333333333333,0.0579999999999999,0.507,Manhattan,Wind A
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.926,0.0399999999999999,0.549,Manhattan,Wind A
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.8233333333333334,0.0579999999999999,0.6549999999999999,Manhattan,Wind A
Replay,budget=0.2_compact_True,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9386666666666666,0.071,0.542,Manhattan,Wind A
Replay,budget=0.2_compact_True,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8333333333333334,-0.0099999999999999,0.5539999999999999,Manhattan,Wind A
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.9326666666666664,0.025,0.908,Manhattan,Wind A
Replay,budget=0.2_compact_True,AutoEncoder,0.8913333333333334,-0.025,0.6140000000000001,Manhattan,Wind A
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.7753333333333334,-0.042,0.526,Manhattan,Wind A
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.8019999999999999,0.12,0.51,Manhattan,Wind A
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.9546666666666668,0.0559999999999999,0.6250000000000001,Manhattan,Wind C
Cumulative,,IsolationForest(random_state=0),0.8833333333333333,0.087,0.711,Manhattan,Wind C
Cumulative,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.958,0.0539999999999999,0.621,Manhattan,Wind C
Cumulative,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8840000000000001,0.027,0.634,Manhattan,Wind C
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.91,0.0079999999999999,0.898,Manhattan,Wind C
Cumulative,,AutoEncoder,0.9306666666666666,0.0619999999999999,0.645,Manhattan,Wind C
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.7453333333333333,-0.019,0.534,Manhattan,Wind C
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.73,0.0809999999999999,0.528,Manhattan,Wind C
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.7626666666666666,-0.2349999999999999,0.6130000000000001,Manhattan,Wind C
Naive,,IsolationForest(random_state=0),0.7520000000000001,-0.064,0.7030000000000001,Manhattan,Wind C
Naive,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.7633333333333333,-0.2379999999999999,0.588,Manhattan,Wind C
Naive,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.7386666666666667,-0.143,0.626,Manhattan,Wind C
Naive,,COPOD(contamination=0.01_n_jobs=1),0.89,-0.023,0.8870000000000001,Manhattan,Wind C
Naive,,AutoEncoder,0.7793333333333334,-0.206,0.713,Manhattan,Wind C
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.626,-0.241,0.5,Manhattan,Wind C
Naive,,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.77,0.063,0.524,Manhattan,Wind C
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.934,0.0249999999999999,0.651,Manhattan,Wind C
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.856,0.0439999999999999,0.6990000000000001,Manhattan,Wind C
Replay,budget=0.2_compact_True,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9433333333333332,0.0319999999999999,0.639,Manhattan,Wind C
Replay,budget=0.2_compact_True,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8620000000000001,-0.0109999999999999,0.626,Manhattan,Wind C
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.9206666666666669,0.0189999999999999,0.905,Manhattan,Wind C
Replay,budget=0.2_compact_True,AutoEncoder,0.9093333333333332,0.0259999999999999,0.775,Manhattan,Wind C
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.7713333333333334,-0.047,0.537,Manhattan,Wind C
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.7899999999999998,0.1099999999999999,0.532,Manhattan,Wind C
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.944,0.0819999999999999,0.564,Manhattan,Wind R
Cumulative,,IsolationForest(random_state=0),0.83,0.1129999999999999,0.659,Manhattan,Wind R
Cumulative,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9506666666666668,0.104,0.545,Manhattan,Wind R
Cumulative,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8173333333333335,0.0509999999999999,0.53,Manhattan,Wind R
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.8806666666666666,-0.0059999999999999,0.8879999999999999,Manhattan,Wind R
Cumulative,,AutoEncoder,0.9193333333333334,0.015,0.64,Manhattan,Wind R
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.7426666666666667,-0.026,0.533,Manhattan,Wind R
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.7366666666666667,0.0819999999999999,0.519,Manhattan,Wind R
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.7200000000000001,-0.2599999999999999,0.513,Manhattan,Wind R
Naive,,IsolationForest(random_state=0),0.6880000000000001,-0.0829999999999999,0.644,Manhattan,Wind R
Naive,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.7386666666666666,-0.2199999999999999,0.477,Manhattan,Wind R
Naive,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.628,-0.222,0.505,Manhattan,Wind R
Naive,,COPOD(contamination=0.01_n_jobs=1),0.8773333333333333,-0.028,0.8789999999999999,Manhattan,Wind R
Naive,,AutoEncoder,0.7106666666666667,-0.238,0.639,Manhattan,Wind R
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.6293333333333333,-0.263,0.496,Manhattan,Wind R
Naive,,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.7753333333333334,0.0449999999999999,0.514,Manhattan,Wind R
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.9066666666666668,0.0259999999999999,0.589,Manhattan,Wind R
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.7993333333333333,0.047,0.646,Manhattan,Wind R
Replay,budget=0.2_compact_True,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.922,0.058,0.563,Manhattan,Wind R
Replay,budget=0.2_compact_True,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.7766666666666667,-0.025,0.5109999999999999,Manhattan,Wind R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.9026666666666666,0.019,0.8960000000000001,Manhattan,Wind R
Replay,budget=0.2_compact_True,AutoEncoder,0.878,0.0139999999999999,0.6679999999999999,Manhattan,Wind R
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.7706666666666666,-0.055,0.5349999999999999,Manhattan,Wind R
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.7979999999999999,0.1129999999999999,0.522,Manhattan,Wind R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.9612727272727274,0.037111111111111,0.6184444444444444,Neyman Chi Square,Energy A
Cumulative,,IsolationForest(random_state=0),0.7487272727272727,-0.0795555555555555,0.5695555555555555,Neyman Chi Square,Energy A
Cumulative,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9612727272727272,0.0326666666666666,0.6291111111111111,Neyman Chi Square,Energy A
Cumulative,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.7716363636363636,-0.0677777777777777,0.6524444444444444,Neyman Chi Square,Energy A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.8667272727272727,-0.0353333333333333,0.8291111111111111,Neyman Chi Square,Energy A
Cumulative,,AutoEncoder,0.918,0.0002222222222222,0.6513333333333334,Neyman Chi Square,Energy A
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.7254545454545456,-0.098,0.6053333333333334,Neyman Chi Square,Energy A
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.4156363636363637,-0.0751111111111111,0.45,Neyman Chi Square,Energy A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.6892727272727275,-0.3197777777777778,0.6735555555555556,Neyman Chi Square,Energy A
Naive,,IsolationForest(random_state=0),0.6314545454545456,-0.2686666666666667,0.5431111111111111,Neyman Chi Square,Energy A
Naive,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.6810909090909092,-0.3297777777777778,0.6502222222222221,Neyman Chi Square,Energy A
Naive,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.5970909090909091,-0.322,0.5886666666666667,Neyman Chi Square,Energy A
Naive,,COPOD(contamination=0.01_n_jobs=1),0.9141818181818182,-0.0551111111111111,0.8819999999999999,Neyman Chi Square,Energy A
Naive,,AutoEncoder,0.7270909090909091,-0.2971111111111111,0.712,Neyman Chi Square,Energy A
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.5812727272727272,-0.4011111111111111,0.5026666666666667,Neyman Chi Square,Energy A
Naive,,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.4376363636363636,-0.1386666666666666,0.4304444444444444,Neyman Chi Square,Energy A
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.9574545454545456,0.0306666666666666,0.6053333333333334,Neyman Chi Square,Energy A
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.745090909090909,-0.104,0.5668888888888889,Neyman Chi Square,Energy A
Replay,budget=0.2_compact_True,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9503636363636364,0.0284444444444444,0.63,Neyman Chi Square,Energy A
Replay,budget=0.2_compact_True,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.7641818181818182,-0.0884444444444444,0.6462222222222223,Neyman Chi Square,Energy A
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.9256363636363636,-0.0304444444444444,0.9133333333333332,Neyman Chi Square,Energy A
Replay,budget=0.2_compact_True,AutoEncoder,0.9030909090909088,-0.0017777777777777,0.6748888888888889,Neyman Chi Square,Energy A
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.7716363636363636,-0.1113333333333333,0.6508888888888889,Neyman Chi Square,Energy A
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.4207272727272727,-0.086,0.4528888888888889,Neyman Chi Square,Energy A
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.9503636363636364,0.0104444444444444,0.7860000000000001,Neyman Chi Square,Energy C
Cumulative,,IsolationForest(random_state=0),0.8081818181818182,-0.0091111111111111,0.6286666666666666,Neyman Chi Square,Energy C
Cumulative,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9625454545454546,0.0148888888888888,0.8013333333333333,Neyman Chi Square,Energy C
Cumulative,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8069090909090908,-0.0159999999999999,0.7024444444444444,Neyman Chi Square,Energy C
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.8832727272727272,-0.0088888888888888,0.8875555555555555,Neyman Chi Square,Energy C
Cumulative,,AutoEncoder,0.9041818181818184,-0.0002222222222222,0.8202222222222222,Neyman Chi Square,Energy C
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.7163636363636364,-0.0735555555555555,0.6284444444444445,Neyman Chi Square,Energy C
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.4538181818181818,-0.0075555555555555,0.378,Neyman Chi Square,Energy C
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.7483636363636363,-0.2444444444444444,0.7915555555555555,Neyman Chi Square,Energy C
Naive,,IsolationForest(random_state=0),0.6774545454545454,-0.1566666666666666,0.612,Neyman Chi Square,Energy C
Naive,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.7363636363636363,-0.2488888888888888,0.7977777777777779,Neyman Chi Square,Energy C
Naive,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.6563636363636364,-0.203111111111111,0.664,Neyman Chi Square,Energy C
Naive,,COPOD(contamination=0.01_n_jobs=1),0.8756363636363639,-0.0351111111111111,0.91,Neyman Chi Square,Energy C
Naive,,AutoEncoder,0.7910909090909091,-0.1535555555555555,0.8197777777777778,Neyman Chi Square,Energy C
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.6320000000000001,-0.2731111111111111,0.5382222222222222,Neyman Chi Square,Energy C
Naive,,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.4741818181818181,-0.0235555555555555,0.4084444444444444,Neyman Chi Square,Energy C
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.9378181818181818,-0.0044444444444444,0.7848888888888889,Neyman Chi Square,Energy C
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.8078181818181817,-0.0293333333333333,0.6317777777777778,Neyman Chi Square,Energy C
Replay,budget=0.2_compact_True,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.948181818181818,0.0051111111111111,0.8095555555555556,Neyman Chi Square,Energy C
Replay,budget=0.2_compact_True,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.7987272727272727,-0.0339999999999999,0.7008888888888889,Neyman Chi Square,Energy C
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.896909090909091,-0.006,0.9226666666666664,Neyman Chi Square,Energy C
Replay,budget=0.2_compact_True,AutoEncoder,0.9036363636363636,-0.0017777777777777,0.8384444444444445,Neyman Chi Square,Energy C
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.7712727272727272,-0.0822222222222222,0.6964444444444444,Neyman Chi Square,Energy C
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.4558181818181818,-0.0168888888888888,0.3935555555555555,Neyman Chi Square,Energy C
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.9412727272727271,0.0897777777777777,0.6431111111111111,Neyman Chi Square,Energy R
Cumulative,,IsolationForest(random_state=0),0.7712727272727273,-0.0213333333333333,0.5224444444444444,Neyman Chi Square,Energy R
Cumulative,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9545454545454548,0.0822222222222222,0.6277777777777778,Neyman Chi Square,Energy R
Cumulative,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.7823636363636364,-0.0228888888888888,0.608,Neyman Chi Square,Energy R
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.8814545454545454,-0.0051111111111111,0.8244444444444444,Neyman Chi Square,Energy R
Cumulative,,AutoEncoder,0.9143636363636364,0.0395555555555555,0.6626666666666666,Neyman Chi Square,Energy R
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.7380000000000001,-0.0733333333333333,0.5946666666666667,Neyman Chi Square,Energy R
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.519090909090909,-0.0557777777777777,0.3555555555555555,Neyman Chi Square,Energy R
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.765090909090909,-0.2191111111111111,0.6733333333333333,Neyman Chi Square,Energy R
Naive,,IsolationForest(random_state=0),0.6596363636363634,-0.1882222222222222,0.5155555555555557,Neyman Chi Square,Energy R
Naive,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.7452727272727273,-0.2106666666666666,0.65,Neyman Chi Square,Energy R
Naive,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.6578181818181819,-0.2053333333333333,0.5755555555555555,Neyman Chi Square,Energy R
Naive,,COPOD(contamination=0.01_n_jobs=1),0.9323636363636364,0.0128888888888888,0.8737777777777778,Neyman Chi Square,Energy R
Naive,,AutoEncoder,0.7921818181818182,-0.1457777777777777,0.7222222222222222,Neyman Chi Square,Energy R
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.597090909090909,-0.354,0.5022222222222222,Neyman Chi Square,Energy R
Naive,,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.5289090909090909,-0.108,0.3557777777777778,Neyman Chi Square,Energy R
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.934181818181818,0.0806666666666666,0.6253333333333333,Neyman Chi Square,Energy R
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.778909090909091,-0.0431111111111111,0.5031111111111112,Neyman Chi Square,Energy R
Replay,budget=0.2_compact_True,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9476363636363636,0.0737777777777777,0.6191111111111111,Neyman Chi Square,Energy R
Replay,budget=0.2_compact_True,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.7763636363636364,-0.0404444444444444,0.6028888888888889,Neyman Chi Square,Energy R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.9325454545454546,-0.0166666666666666,0.9088888888888887,Neyman Chi Square,Energy R
Replay,budget=0.2_compact_True,AutoEncoder,0.9169090909090908,0.0448888888888888,0.6697777777777778,Neyman Chi Square,Energy R
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.7914545454545455,-0.0668888888888888,0.6344444444444445,Neyman Chi Square,Energy R
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.5258181818181819,-0.0671111111111111,0.3584444444444444,Neyman Chi Square,Energy R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.8315238095238096,0.361578947368421,0.2636315789473684,Neyman Chi Square,NSLKDD A
Cumulative,,IsolationForest(random_state=0),0.9293333333333332,0.0652105263157894,0.8454736842105263,Neyman Chi Square,NSLKDD A
Cumulative,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9393333333333332,0.2517894736842105,0.6162105263157895,Neyman Chi Square,NSLKDD A
Cumulative,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.9088571428571428,0.0783684210526315,0.7994210526315789,Neyman Chi Square,NSLKDD A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.905,0.0729473684210526,0.7507894736842106,Neyman Chi Square,NSLKDD A
Cumulative,,AutoEncoder,0.9468095238095238,0.0974210526315789,0.7631578947368419,Neyman Chi Square,NSLKDD A
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.7181904761904762,0.0113157894736842,0.6678421052631578,Neyman Chi Square,NSLKDD A
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.7184761904761906,0.0059473684210526,0.6361578947368421,Neyman Chi Square,NSLKDD A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.5505714285714286,-0.0136315789473684,0.3340526315789474,Neyman Chi Square,NSLKDD A
Naive,,IsolationForest(random_state=0),0.8976190476190475,0.0731578947368421,0.8274210526315788,Neyman Chi Square,NSLKDD A
Naive,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.7500000000000001,0.1657368421052631,0.5561578947368421,Neyman Chi Square,NSLKDD A
Naive,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8760476190476192,0.073578947368421,0.8029473684210526,Neyman Chi Square,NSLKDD A
Naive,,COPOD(contamination=0.01_n_jobs=1),0.7290476190476192,0.0222631578947368,0.6372631578947369,Neyman Chi Square,NSLKDD A
Naive,,AutoEncoder,0.8872380952380952,-0.0031578947368421,0.8535789473684211,Neyman Chi Square,NSLKDD A
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.814,0.0205263157894736,0.7267894736842105,Neyman Chi Square,NSLKDD A
Naive,,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.8485238095238095,0.0537368421052631,0.710578947368421,Neyman Chi Square,NSLKDD A
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.8209047619047618,0.3492631578947369,0.2771052631578947,Neyman Chi Square,NSLKDD A
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.9282857142857144,0.0745263157894736,0.8431052631578947,Neyman Chi Square,NSLKDD A
Replay,budget=0.2_compact_True,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9249999999999998,0.2718421052631579,0.582421052631579,Neyman Chi Square,NSLKDD A
Replay,budget=0.2_compact_True,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.9037619047619048,0.0819473684210526,0.7978947368421054,Neyman Chi Square,NSLKDD A
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.8732857142857142,0.0800526315789473,0.702421052631579,Neyman Chi Square,NSLKDD A
Replay,budget=0.2_compact_True,AutoEncoder,0.941095238095238,0.0632631578947368,0.8174736842105262,Neyman Chi Square,NSLKDD A
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'),0.798952380952381,-0.0284736842105263,0.7734736842105263,Neyman Chi Square,NSLKDD A
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.8410000000000001,0.006578947368421,0.7385263157894737,Neyman Chi Square,NSLKDD A
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.8029047619047618,0.1657368421052631,0.3851578947368421,Neyman Chi Square,NSLKDD C
Cumulative,,IsolationForest(random_state=0),0.8442380952380953,0.0551052631578947,0.8971578947368422,Neyman Chi Square,NSLKDD C
Cumulative,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.8929523809523808,0.1198947368421052,0.6986315789473683,Neyman Chi Square,NSLKDD C
Cumulative,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8273809523809523,0.0627368421052631,0.8913157894736843,Neyman Chi Square,NSLKDD C
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.7781428571428572,0.0421578947368421,0.6643157894736842,Neyman Chi Square,NSLKDD C
Cumulative,,AutoEncoder,0.8812380952380953,-0.0248947368421052,0.8725789473684211,Neyman Chi Square,NSLKDD C
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'),0.6752380952380953,-0.0262631578947368,0.7184736842105263,Neyman Chi Square,NSLKDD C
Cumulative,,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.6782380952380953,-0.0709473684210526,0.6819473684210526,Neyman Chi Square,NSLKDD C
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.683,-0.1036315789473684,0.5723157894736842,Neyman Chi Square,NSLKDD C
Naive,,IsolationForest(random_state=0),0.5557142857142857,-0.1296315789473684,0.7450000000000001,Neyman Chi Square,NSLKDD C
Naive,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.6212857142857143,-0.220578947368421,0.7203157894736842,Neyman Chi Square,NSLKDD C
Naive,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.5291904761904762,-0.0648421052631579,0.6656842105263158,Neyman Chi Square,NSLKDD C
Naive,,COPOD(contamination=0.01_n_jobs=1),0.5096190476190475,-0.0445263157894736,0.3658421052631579,Neyman Chi Square,NSLKDD C
Naive,,AutoEncoder,0.5273809523809524,-0.1981578947368421,0.7572631578947369,Neyman Chi Square,NSLKDD C
Naive,,OneClassSVM(cache_size=1000_gamma='auto'),0.5549523809523809,-0.2033684210526316,0.706157894736842,Neyman Chi Square,NSLKDD C
Naive,,OneClassSVM(cache_size=1000_gamma='auto'_kernel='sigmoid'),0.5740476190476189,-0.1532631578947368,0.5710526315789474,Neyman Chi Square,NSLKDD C
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.7885238095238094,0.1677894736842105,0.4005263157894737,Neyman Chi Square,NSLKDD C
